id,latitude,longitude
41296,-20.1879257,-40.2625726
27846,-23.5161873,-46.789755
17048,-20.3192493,-40.3512562
5114,-20.2644963,-40.2973461
22277,-19.9298041,-43.972064
25216,-19.9217084,-43.9447863
31884,-19.8754057,-43.9227509
35710,-1.3536288,-48.3977283
24074,-23.6493027,-46.7493689
26913,-22.9238722,-43.2341596
18281,-22.948145,-47.17323
33007,-22.9353366,-47.0412467
27260,-23.5418951,-46.9410102
31146,-22.9649759,-43.350315
33452,-18.7349951,-39.7606574
21783,-20.3334895,-40.3494703
29963,-16.6418033,-49.3278967
28924,-3.71438,-38.6029273
18537,-22.9781838,-43.338941
15715,-19.9430817,-43.9835283
4036,-20.3002748,-40.2991626
22026,-23.5001366,-46.2716674
24095,-22.939381,-45.4793308
27607,-20.1554875,-40.2752991
26587,-23.54139,-46.5619167
30707,-23.5386444,-46.6392616
16214,-20.1952095,-40.2514148
1885,-20.3765464,-40.375678
2560,-20.2060499,-40.2383588
31825,-20.3693169,-40.367344
41832,-23.1772625,-46.9567787
29042,-23.67854,-46.6778517
23063,-20.3415333,-40.3986439
41294,-22.8916772,-47.0271951
26421,-30.0058853,-51.1970742
17089,-22.9464781,-43.3603921
18528,-23.5673875,-46.6839592
32000,-25.3918816,-49.2139233
27462,-20.357639,-40.3806181
30115,-22.8936079,-47.1687074
5903,-20.3019936,-40.404954
15447,-20.3394301,-40.3950334
28158,-23.6967867,-46.78282
24246,-3.7240086,-38.5130805
26022,-22.8112016,-43.0313686
42826,-3.7786161,-38.5616425
29236,-30.0497885,-51.2279201
22077,-23.0240477,-45.5176115
18195,-20.1525519,-40.1908932
29330,-20.1978157,-40.2726862
25542,-23.6803489,-46.740218
31956,-20.1423231,-40.2637017
22643,-20.3417793,-40.3727914
2354,-20.3471633,-40.3707
20245,-3.7938459,-38.6139312
27702,-16.7151509,-49.2511785
27023,-23.5273402,-46.7336425
29214,-20.3839769,-40.31869
1632,-20.225198,-40.2824198
33821,-19.9390642,-43.9421409
29578,-20.155372,-40.2635827
31561,-20.2252925,-40.2498513
29026,-22.88729,-47.0625722
28197,-19.9387225,-43.9335589
21831,-3.7790993,-38.5018372
19537,-3.755383,-38.5300377
21084,-20.1479639,-40.2559996
31898,-20.3281022,-40.3417597
24566,-20.1459603,-40.1857303
23561,-22.9244393,-47.0283932
22776,-20.3126016,-40.2874016
32037,-20.2032998,-40.2733116
30177,-22.970972,-43.3358299
30808,-20.2191329,-40.2663737
28168,-20.1886167,-40.2678883
32891,-20.3790983,-40.31906
37384,-5.8217747,-35.2134689
23372,-20.3403983,-40.287295
27988,-3.7311176,-38.5774281
26837,-20.3375381,-40.2921054
17793,-22.9727111,-43.1876363
29435,-20.2981088,-40.300681
29152,-20.3527664,-40.2988015
42131,-23.4835457,-46.5733957
25455,-20.2902576,-40.3470782
30553,-20.26122,-40.4270933
12553,-8.3295367,-36.1402376
37826,-20.368258,-40.3096396
41044,-23.6870417,-46.6792633
27204,-25.3926266,-49.2837165
34816,-12.9129106,-38.4357288
41285,-23.5915763,-46.7978173
28527,-23.5822317,-46.6704767
34206,-3.7340469,-38.4965883
32053,-22.9524709,-43.3630836
24726,-22.9467846,-47.0580535
33049,-8.0992652,-34.886567
25372,-20.2885132,-40.3156275
36177,-1.3552954,-48.4057051
17919,-20.3284715,-40.2832559
35113,-20.3484262,-40.2931627
36397,-5.8691081,-35.2042351
33637,-22.8203553,-47.2414717
33546,-16.6964652,-49.2443133
27932,-20.1543671,-40.273856
10851,-20.3433813,-40.3279942
7494,-20.2029893,-40.2524026
42273,-23.6136864,-46.7961908
27379,-20.3463297,-40.288468
28138,-19.9384011,-43.9443405
32089,-3.7851178,-38.5784231
21707,-20.1891849,-40.2718828
30472,-4.4646157,-38.9028841
14229,-20.3298331,-40.3423021
3993,-20.3204847,-40.3321761
22152,-21.1896697,-47.8032295
29314,-20.2034633,-40.2533533
22464,-20.2310997,-40.2892793
6835,-20.3323665,-40.3020055
17067,-19.9523923,-43.9269635
31913,-23.5620943,-46.6934189
35647,-21.271661,-50.317349
24806,-20.177055,-40.2236567
35842,-1.4437767,-48.4852817
16024,-19.9400617,-43.9360167
31920,-20.1947459,-40.2490305
10830,-20.2824032,-40.2950454
35825,-1.3985951,-48.4764606
44473,-20.6777606,-40.5204571
32152,-22.8961917,-43.2801454
33021,-20.2847607,-40.3126964
23072,-23.7017251,-46.5527595
29613,-22.9975944,-43.3635965
8601,-20.1361288,-40.2857352
35823,-1.3760115,-48.4309706
22807,-20.3375338,-40.3853583
15880,-19.9310745,-43.9675879
25955,-5.8331909,-35.2312405
32601,-20.3699265,-40.3083425
25987,-22.9026602,-43.2053556
33564,-20.3468461,-40.3039446
30144,-20.3379367,-40.3947701
32028,-20.3088145,-40.3059104
32108,-22.9728074,-43.3920365
16245,-19.9326639,-43.9464817
33050,-19.7856104,-43.9910047
42007,-22.7312033,-47.6457317
19103,-7.970153,-34.8336349
29021,-23.4926515,-46.8334992
30083,-22.8292661,-43.2729525
44179,-8.0414122,-34.9096348
33025,-20.2960081,-40.3106115
119,-20.3427871,-40.2936898
18621,-20.3657114,-40.3178297
28945,-3.7472667,-38.5182599
24933,-20.3725046,-40.3169674
28362,-20.1573588,-40.1881579
28072,-21.1922382,-47.8419722
34346,-20.299701,-40.3125317
31375,-20.3022466,-40.4029508
26443,-23.2897478,-51.2675834
30820,-23.6688043,-46.7401346
32035,-3.7718416,-38.5352629
29349,-20.2795229,-40.3000085
41084,-20.1393638,-40.2580449
15571,-20.2361236,-40.2778766
24346,-20.3514728,-40.3151605
25716,-5.7440017,-35.2410717
33820,-20.2438119,-40.269671
21096,-8.0474258,-34.9281855
7307,-20.210634,-40.2757792
344,-20.2242993,-40.2807026
25937,-3.7089112,-38.4703543
35896,-12.2979398,-38.9555763
36173,-1.3503213,-48.467077
35725,-12.948155,-38.4856673
35341,-5.7753781,-35.2833521
35585,-19.9132365,-43.9605934
19986,-25.4181533,-49.3005149
33622,-20.3591983,-40.3130448
30440,-8.0412314,-34.9000733
16573,-20.2180734,-40.2697716
120,-20.4476747,-40.3521251
29638,-20.1516805,-40.2699013
33064,-5.7484424,-35.2681935
27444,-20.3597804,-40.3176553
27943,-23.4949608,-46.8454283
27031,-20.3043852,-40.2916992
28361,-21.2119211,-47.7641186
31805,-20.198935,-40.25405
36008,-12.9279429,-38.4904566
21459,-20.3698417,-40.3116017
4773,-20.3489186,-40.3658778
4529,-20.3065807,-40.3096896
30316,-5.8440979,-35.2104026
33318,-20.3496915,-40.3401968
41939,-23.4299064,-47.5116531
30390,-16.6672918,-49.283769
29659,-20.3773496,-40.3215866
2719,-20.3421348,-40.3146607
37854,-22.9793067,-43.2234196
5734,-20.2921567,-40.30114
11367,-20.3444788,-40.3981488
16811,-19.9306883,-43.94474
34309,-23.4811508,-46.5613062
14742,-20.3024176,-40.3679315
30045,-8.1273374,-34.9428828
3285,-20.1301771,-40.2065157
27796,-20.2022369,-40.2337102
6367,-20.2367714,-40.2806651
35308,-20.3592066,-40.376434
33871,-20.2034731,-40.269721
33038,-20.2232721,-40.2509248
32591,-23.7062494,-46.5120347
4709,-20.3328417,-40.30831
20251,-3.7239328,-38.5979817
1599,-20.3421253,-40.3294975
18162,-19.9355991,-43.9310056
19803,-20.320659,-40.3471455
43249,-20.30192,-40.31611
3829,-20.2485432,-40.2634738
18247,-20.3872338,-40.3163486
35546,-20.1973617,-40.247325
32402,-23.5495265,-46.7522617
13953,-25.530395,-49.2711817
17232,-20.2008182,-40.2687907
19158,-7.9871432,-34.9134527
42357,-23.5548169,-46.675919
42574,-21.1932121,-47.8438109
22024,-23.4987875,-46.4058754
12123,-20.284007,-40.4041689
19284,-20.2300467,-40.2894767
43530,-20.1966351,-40.2529579
2556,-20.3601105,-40.3791731
5169,-20.2207474,-40.2602571
23734,-19.9261833,-43.9508217
12046,-20.3565617,-40.3007717
33883,-3.7621666,-38.4433449
32299,-20.2511005,-40.2674004
43531,-20.376623,-40.3145037
26746,-20.249946,-40.2640853
5537,-20.2944123,-40.2967623
29326,-20.3006269,-40.2919234
24619,-20.3379599,-40.3146199
33446,-19.8200336,-43.9788546
35085,-19.8291977,-43.9257802
31288,-20.2182774,-40.2255581
31072,-20.3468305,-40.3992428
27360,-20.1798333,-40.2602705
33804,-20.3648419,-40.2989947
42009,-20.3338209,-40.3785852
18413,-23.6033722,-46.6692713
21120,-20.3324008,-40.4157001
29202,-23.4975115,-46.6662507
15540,-19.9348938,-43.962177
29574,-20.528795,-40.3751166
41469,-23.565669,-46.7517572
15246,-23.6221069,-46.7721526
1731,-20.2990633,-40.3477431
29988,-8.1183792,-34.9136724
7650,-20.1724149,-40.2094859
42845,-23.5483092,-46.6598877
3423,-20.2041449,-40.243803
33372,-20.12544,-40.186535
33789,-22.8941059,-43.2265018
6591,-20.2475769,-40.2692215
34131,-20.3059311,-40.3677885
33203,-20.179734,-40.2035431
26429,-5.7604952,-35.2537427
34413,-3.7489883,-38.572295
6525,-21.1570225,-47.7842668
33599,-20.3706081,-40.3544223
16725,-20.3450967,-40.3922071
31955,-3.7528757,-38.5642993
1945,-20.162744,-40.1898589
35605,-3.7252013,-38.5812791
34425,-22.8890314,-47.029266
36029,-22.8908291,-43.4677793
23985,-20.1761135,-40.2111374
22966,-20.3379528,-40.3092856
10843,-20.337223,-40.2834135
2269,-20.3304684,-40.3531796
35409,-23.1720967,-45.817785
3610,-20.3783598,-40.3681979
34694,-20.2889228,-40.3052658
19024,-19.9121868,-43.9289128
385,-20.2823885,-40.2992845
5979,-20.2795502,-40.3301469
28920,-20.3745882,-40.3908545
35552,-20.1226617,-40.3183506
41841,-23.4653782,-46.8774116
33264,-19.801862,-44.0129706
536,-20.1574539,-40.2362618
35510,-22.9231347,-43.1931447
34906,-19.8625922,-44.0274221
33258,-3.743615,-38.4837044
13952,-20.3113397,-40.3208604
2362,-20.0540704,-40.2035365
21696,-19.8118331,-43.9815419
33886,-3.7306057,-38.5969036
24150,-20.3444497,-40.422477
35441,-20.3611863,-40.4183847
27891,-20.3308743,-40.3641777
32220,-20.1947234,-40.2575263
30124,-22.6646781,-43.2684654
36203,-20.1803268,-40.2594544
32593,-20.1495703,-40.258113
34682,-20.136115,-40.285604
1621,-20.2785237,-40.3263974
36169,-3.8092713,-38.5852251
438,-20.1920217,-40.2285367
58,-20.2867341,-40.300288
41950,-20.1410217,-40.2927766
36235,-20.3617681,-40.3687504
23191,-20.1946405,-40.259315
16802,-20.3349035,-40.2870066
28880,-23.4037267,-51.9689117
5599,-20.3266849,-40.342221
25179,-20.2724795,-40.3982297
36133,-1.4096419,-48.4827517
2621,-17.533621,-39.7712061
41168,-20.3386055,-40.3363323
32597,-20.3214583,-40.4363717
36236,-23.5570919,-46.6926649
35452,-23.0085817,-43.4392542
20016,-25.4650495,-49.2855523
20032,-30.0397656,-51.1717028
42008,-22.8301125,-47.1587093
25906,-20.3975521,-40.3686533
23493,-20.1852842,-40.2652211
35838,-20.1807063,-40.2559611
12574,-20.3383601,-40.3202015
6914,-20.3780878,-40.3738193
7622,-20.351328,-40.4247175
31298,-20.3393401,-40.3271855
8220,-20.2329249,-40.2870711
35881,-1.3608077,-48.3933335
32749,-20.3398912,-40.3252429
35743,-12.8643561,-38.3208584
37672,-20.2426237,-40.3642773
41852,-23.6238618,-46.6829149
35454,-23.5644389,-46.4908036
28023,-19.9227516,-43.951995
34605,-12.2524997,-38.9823279
31525,-20.3675758,-40.39323
41363,-23.5144079,-46.5084508
2966,-20.3853487,-40.3289277
20488,-20.3463503,-40.3942969
37768,-20.3062933,-40.3492731
41929,-23.4946449,-46.3703732
37637,-1.3847333,-48.4505681
41437,-23.51868,-46.50066
40920,-22.8333067,-43.2804933
42297,-19.7788381,-43.9102684
27043,-20.25594,-40.2703811
24279,-20.2674626,-40.2855482
43268,-5.8044437,-35.2218715
34788,-5.7739267,-35.19466
34825,-30.0080427,-51.1802119
33982,-22.8090583,-43.3932483
36422,-20.3508993,-40.3277666
2074,-20.2570474,-40.2732081
15873,-20.0459624,-40.2005751
34438,-22.9614736,-47.0937392
4232,-20.2875572,-40.3130878
19030,-22.9158438,-43.1882428
34576,-22.7957917,-42.995365
34741,-25.4643681,-49.1850921
19180,-20.3480176,-40.4252254
35077,-25.3760295,-49.1120615
33611,-23.5621858,-46.6111644
3770,-16.7238426,-49.2412982
23488,-20.3358217,-40.3889233
4423,-20.349298,-40.3288382
26637,-20.1563251,-40.191086
35558,-22.9155442,-43.195894
34670,-7.1845142,-34.8627003
12628,-20.3429251,-40.3840342
495,-20.2756098,-40.3266063
35888,-20.3474602,-40.3391162
36014,-3.7914073,-38.5466516
22509,-20.189664,-40.2658768
34360,-23.6973503,-46.7883494
36343,-20.2609876,-40.3865235
32132,-20.3436677,-40.3928565
26567,-20.2674533,-40.2854814
23270,-20.3246899,-40.3832819
30947,-23.7524398,-46.7194159
12073,-20.3223159,-40.3595607
30608,-21.1802548,-47.8270482
15441,-23.5848502,-46.6847322
14102,-20.2135931,-40.2392405
35052,-19.9306909,-43.9448439
29087,-23.6524087,-46.7733165
42024,-23.5040533,-46.4429083
33033,-22.9060759,-47.1737622
19149,-7.9974208,-34.8823864
33238,-20.214025,-40.2077053
27051,-20.3563021,-40.3486339
42385,-19.90243,-43.9422405
34617,-22.8459986,-47.159917
12147,-20.3416012,-40.2927885
30381,-23.0058452,-43.314715
42017,-22.8725993,-47.0421694
26842,-20.3665888,-40.3130528
35633,-3.7101054,-38.5832564
34838,-20.3854632,-40.3259102
23955,-20.1451506,-40.1883736
34921,-20.1904265,-40.2689899
34079,-20.2962813,-40.2928323
35872,-1.4690602,-48.4821112
41874,-20.3360229,-40.2919521
24557,-20.1910287,-40.2545663
25892,-20.363755,-40.308103
33557,-23.6297683,-46.6477967
37266,-20.2538771,-40.2685004
32536,-3.7282605,-38.4652538
2166,-20.3673777,-40.3005986
26992,-20.283209,-40.3352486
24285,-23.7875997,-46.6832324
34749,-22.7129111,-43.3396635
34063,-22.8650967,-47.0543383
1958,-20.3774008,-40.364854
24863,-22.9007501,-47.0277577
32327,-5.7853467,-35.3128533
35709,-12.9407781,-38.3711352
19418,-3.8087146,-38.5956734
29773,-20.1092975,-40.3237586
36241,-19.960715,-44.03533
31783,-19.9354185,-43.9109247
42458,-23.6090194,-46.7299411
17798,-22.9379279,-43.3486445
41891,-23.5870919,-46.6762477
35908,-12.8691134,-38.3203044
34877,-20.3105181,-40.296695
35909,-1.4305739,-48.4901908
42044,-23.6856836,-46.7104486
41406,-20.3410448,-40.3148446
42429,-22.8304656,-47.2087407
37608,-23.5068894,-46.5726776
30471,-20.4275783,-40.339255
27452,-3.7332423,-38.5496083
29403,-3.7135662,-38.5474397
33500,-20.3517425,-40.3310659
28112,-21.1741968,-47.8173219
35713,-1.4445054,-48.4480455
35915,-12.9854482,-38.4724108
35903,-5.8194786,-35.2481914
41989,-24.0595865,-46.5647907
26488,-3.7570345,-38.487786
29655,-22.9698116,-43.3349418
18221,-20.4392481,-40.3497124
36215,-19.8856063,-43.9231474
36244,-20.1749224,-40.1954809
35673,-23.0214922,-43.4894141
35715,-12.893703,-38.3450733
26342,-20.1158791,-40.2909748
28224,-30.0096968,-51.1817697
3357,-8.0191431,-34.894565
26616,-19.9682367,-43.9547219
4211,-20.321863,-40.3772212
32296,-22.8810526,-43.4595687
25995,-22.9571568,-43.1890132
32963,-20.1983305,-40.2519449
28534,-20.1997224,-40.3092337
263,-20.2294594,-40.2831686
19962,-25.5198641,-49.3450468
28703,-23.6096277,-46.7429392
35917,-1.4401749,-48.45393
31007,-20.3122267,-40.293605
37606,-3.758325,-38.614375
35566,-20.2552335,-40.2893384
37573,-23.7399793,-46.5679812
1920,-20.3855317,-40.3189267
30548,-20.1373312,-40.23184
35504,-20.2599809,-40.3017619
33933,-20.3560035,-40.4472275
37724,-23.4514629,-46.5115812
37273,-19.9518911,-44.0399059
37519,-8.0268073,-34.8828923
35301,-23.0010923,-43.376752
17055,-20.1765114,-40.205095
30018,-8.0038414,-34.9209221
23961,-23.0011285,-43.387012
41968,-22.9879666,-43.3298087
31208,-3.7133836,-38.552089
30182,-22.7808874,-43.3960218
34417,-20.3310568,-40.348577
30621,-20.2991232,-40.3104716
33095,-20.3082133,-40.29233
1421,-20.2962635,-40.318326
36251,-19.9537954,-43.9291717
27200,-23.5856558,-46.6365658
41332,-20.3450408,-40.3420281
3415,-22.69789,-43.27861
23387,-20.2115104,-40.2694341
31086,-20.2952663,-40.3058701
34004,-20.3421825,-40.2874097
32531,-20.3351287,-40.293939
35741,-8.0344883,-34.90851
19476,-22.786373,-43.3229528
36257,-20.3241027,-40.3730948
15942,-19.9039831,-43.9300543
18442,-23.6691719,-46.4727396
506,-20.2018886,-40.2543655
35676,-8.0396107,-34.909786
42351,-23.6474613,-46.6046217
32401,-23.4431708,-46.4296562
25549,-22.64019,-43.24882
33339,-23.5532373,-46.6956857
22784,-20.2186182,-40.209353
36041,-3.8176559,-38.5395304
37784,-19.9485823,-44.1920066
13631,-20.3640124,-40.3059225
23910,-23.4415683,-46.4672914
35358,-20.1538507,-40.1849003
35719,-5.878952,-35.2164928
36231,-23.6383916,-46.7767137
19131,-20.1792636,-40.2203442
24238,-25.4460685,-49.2540171
33955,-22.7797895,-47.167043
15794,-20.331537,-40.3074015
18969,-20.3424651,-40.3288284
22427,-20.3124097,-40.3040888
37690,-3.7252533,-38.476335
18527,-23.6851218,-46.7631465
36042,-12.9003401,-38.3399205
34570,-5.8664471,-35.2619583
21863,-20.3004157,-40.3653929
18276,-23.6902276,-46.7678855
42146,-23.568705,-46.65009
34406,-20.3750248,-40.3139631
27201,-20.2965933,-40.3012337
27403,-23.0105868,-43.3290937
30049,-20.3273683,-40.3655433
25864,-22.8505569,-43.3839466
32745,-20.3323679,-40.2993281
35572,-20.3345883,-40.2893067
36221,-12.9979769,-38.4955227
35774,-1.3326667,-48.3990524
11219,-20.297461,-40.3173869
42906,-22.899946,-47.2361324
19964,-25.430795,-49.3442067
31416,-20.2542274,-40.262805
22130,-23.6885338,-46.7015883
29063,-22.8887363,-47.0542508
28222,-20.3668124,-40.3272732
36082,-20.3082616,-40.3736896
32596,-20.3475267,-40.3367591
10239,-20.3038985,-40.2918842
35775,-12.9185864,-38.4767152
17915,-19.9308826,-43.9447869
36430,-23.5612711,-46.9499003
35900,-20.3515373,-40.3734831
23041,-20.1860496,-40.2739534
36000,-1.3559874,-48.4645676
19507,-22.9538599,-43.176961
29354,-20.3603334,-40.3950305
30532,-5.825185,-35.2556768
3275,-20.2741585,-40.3031222
42504,-23.6571207,-46.6387662
19127,-8.1064466,-34.8928371
20737,-20.3414548,-40.388532
29762,-20.3113463,-40.2957628
36049,-23.542398,-46.737248
36139,-1.4375667,-48.4897283
37694,-19.9317965,-43.9061365
34631,-20.1958804,-40.2763022
41896,-23.529345,-46.90419
41846,-21.1773419,-47.8108016
314,-20.3369467,-40.2873733
25578,-22.9037602,-47.1022614
33126,-7.9488901,-34.8506092
35996,-3.7633003,-38.5366426
41149,-20.3130567,-40.2871067
35580,-20.2973594,-40.3067525
27152,-23.6226006,-46.6875701
4369,-20.2029635,-40.2729574
26109,-20.2500636,-40.264305
21302,-20.3424414,-40.3156798
32438,-3.7339071,-38.5586902
36206,-23.4752003,-46.5382086
28637,-5.8166268,-35.2463654
25351,-20.3541667,-40.3909418
25678,-5.7482083,-35.2503333
41288,-20.2870765,-40.3085289
12603,-20.3399303,-40.3230574
20122,-3.8295292,-38.5719046
17797,-22.8083092,-43.1841476
32159,-23.5197919,-46.5886204
42030,-22.9033778,-47.0618517
17631,-23.0101491,-43.356569
22401,-22.801565,-43.375312
35964,-12.9018584,-38.4195734
36119,-22.9291866,-47.2390882
41521,-21.3314719,-47.758275
14492,-20.2684584,-40.2982927
32781,-3.7204567,-38.474705
10562,-20.3463317,-40.35175
30879,-22.7281184,-43.3777964
36055,-19.3960125,-40.0560325
34448,-21.7971198,-46.5645518
35097,-20.2195219,-40.2679268
41882,-23.6434303,-46.7505837
28234,-23.6666516,-46.7205871
3931,-20.3498712,-40.3569027
25036,-20.139321,-40.2983916
27650,-20.1343324,-40.1943767
36435,-23.5955744,-46.5661121
32355,-22.7569393,-43.5014529
41206,-23.5271018,-46.6749813
21588,-20.373675,-40.3515733
35095,-25.3397888,-49.2088839
36058,-25.4604283,-49.323735
22750,-20.3392873,-40.3205708
35811,-1.3322274,-48.4683516
36120,-5.8349929,-35.2188387
26996,-20.3410229,-40.3815807
31087,-19.9262474,-43.9511776
26407,-22.7310067,-43.3584583
35453,-3.7267401,-38.4904189
37829,-20.3910213,-40.3385236
37584,-23.6062874,-46.5191074
35907,-20.7324622,-40.54216
31088,-8.0404817,-34.8842812
35897,-1.4011564,-48.4818672
36440,-23.0054553,-43.3505679
35529,-20.2137999,-40.2617168
25720,-20.3153854,-40.3385266
35317,-8.0210922,-34.8877047
34582,-23.0140925,-43.2892306
27741,-20.1491117,-40.26286
25344,-20.1555592,-40.2696226
16051,-20.3486044,-40.3326733
32666,-20.2598103,-40.2987541
4090,-20.2384994,-40.2756191
32711,-23.5730617,-46.7779116
26187,-5.7034126,-35.3151936
1450,-20.2952699,-40.314106
41613,-19.8821082,-43.9902831
37600,-20.2052645,-40.2590222
17282,-20.2796799,-40.2999643
29013,-20.355763,-40.3936112
33529,-19.9401972,-43.937341
20804,-19.8907117,-43.9689802
34538,-20.1350965,-40.2077313
34505,-20.3401518,-40.292969
20150,-20.2906824,-40.3100125
20497,-23.6135121,-46.7298374
36099,-22.7423417,-43.509475
24006,-20.2072188,-40.269498
24507,-20.3329683,-40.3073253
33488,-20.3460288,-40.29469
4902,-20.3444369,-40.3484216
34781,-20.3683644,-40.3796281
41907,-23.5539476,-46.7100443
33575,-20.2881027,-40.2942256
12775,-20.1385034,-40.2555697
42303,-23.665842,-46.800674
36336,-21.1587281,-47.8188846
40869,-23.0418225,-45.5743104
37571,-20.3154193,-40.3222808
33143,-23.4780133,-46.5950083
41068,-23.7099299,-46.6865062
30623,-20.3618666,-40.2981667
16531,-19.9263508,-43.9391888
36061,-1.4572683,-48.4479317
25890,-20.2606059,-40.264955
35498,-20.2014969,-40.309478
7532,-20.1648867,-40.1857067
34648,-12.240865,-38.9387033
915,-20.27457,-40.2827733
34504,-19.9291309,-43.945778
35190,-19.8415383,-43.8827878
34646,-20.2540786,-40.2724363
34083,-20.6797969,-40.5162097
33006,-22.8059406,-43.3175272
6761,-20.3469029,-40.3800568
34060,-22.9995108,-45.5353002
35794,-19.8793633,-44.0352367
5147,-20.2585237,-40.300963
1650,-20.3422759,-40.3159425
41073,-23.5012955,-46.7006627
26909,-20.4338339,-40.3320119
30527,-20.3440879,-40.3849299
27176,-20.1915688,-40.2663249
25138,-20.3133458,-40.2871512
37262,-20.1959042,-40.2522686
15268,-20.333865,-40.302145
37821,-3.7426049,-38.4796126
44097,-23.5400522,-46.5986495
29352,-3.724305,-38.4701204
34875,-20.3496878,-40.3339314
36063,-1.40018,-48.4610617
4382,-20.2887192,-40.3089303
17970,-22.9588067,-43.6047583
37612,-20.2233372,-40.2788108
41975,-20.1431072,-40.2389377
36064,-20.2933346,-40.4041336
22416,-22.8794168,-43.2219536
44302,-20.0420761,-40.1980478
24530,-23.5626715,-46.6859369
18773,-22.9158851,-43.1882475
4461,-20.3563511,-40.3798094
12099,-3.7673415,-38.5829219
35536,-22.2798614,-48.5445753
40996,-30.0296567,-51.2057266
37614,-20.3292727,-40.3449736
29565,-20.3548537,-40.3444492
35164,-20.1772232,-40.223612
17984,-19.9505003,-43.991137
31782,-3.81327,-38.5256573
5045,-20.2907434,-40.3031596
35229,-5.795115,-35.2014325
25169,-23.5615528,-46.6835033
6187,-20.2006617,-40.3101617
36387,-20.3437534,-40.3789774
41617,-20.0500735,-40.2018731
42487,-22.9396684,-47.1598891
35199,-20.2493425,-40.2724551
5300,-20.2128731,-40.2659682
30732,-23.5217719,-46.6412901
30331,-8.0517761,-34.9563386
42489,-22.9737307,-47.1329822
28511,-23.4591049,-46.717562
33635,-20.3500483,-40.325425
43856,-21.12525,-47.8260583
32826,-5.8116586,-35.2060254
6916,-20.3350913,-40.2862321
10926,-20.3614117,-40.3177833
42040,-20.3014317,-40.2979
30055,-20.3589298,-40.3971302
29192,-21.2071164,-47.8341166
13511,-20.3232452,-40.3886097
35175,-3.7397602,-38.5086311
43931,-20.4461388,-40.3596505
29953,-16.7354463,-49.2646064
42864,-20.3360441,-40.3296888
20440,-20.35846,-40.3755833
42549,-18.8792227,-41.9704004
42041,-23.5401557,-46.6932647
41583,-20.3444108,-40.3010228
42586,-20.2928585,-40.3923759
36366,-1.2971576,-47.9662109
30280,-20.4155409,-40.3358922
18137,-20.3468465,-40.2854318
4733,-20.3034867,-40.30009
34939,-22.5733611,-43.3102316
24586,-20.2801978,-40.2887531
29643,-20.3437796,-40.3789615
36161,-20.1377384,-40.2884426
26671,-20.2620162,-40.2623691
36034,-20.3720033,-40.4129783
28523,-19.9486312,-44.1919763
29885,-20.3416541,-40.3023838
34592,-20.1891154,-40.2712712
34753,-22.8837468,-43.369372
36367,-23.5487494,-46.7496874
26808,-22.779326,-43.3489684
30287,-8.0353917,-34.912825
11557,-20.3834276,-40.3369096
35401,-20.2514867,-40.2728417
30884,-19.9406047,-43.945177
41150,-21.1383048,-48.9867047
37263,-23.5346322,-46.6812893
28159,-5.8657029,-35.2176975
34320,-22.7906167,-43.3192067
41981,-20.3020844,-40.2974615
27347,-22.8951015,-47.055203
31386,-20.1726845,-40.1956545
25280,-23.4868824,-46.6914898
25639,-20.190655,-40.226535
37517,-1.372474,-48.4427728
40819,-12.2895477,-38.9402171
5165,-20.315391,-40.3019151
44449,-20.3661285,-40.3119986
19624,-22.9800287,-43.2314242
43263,-8.1213774,-34.9061979
43886,-1.3792343,-48.4539492
30662,-4.1326367,-38.4783967
23300,-20.3543101,-40.380397
27406,-20.3819968,-40.327368
7853,-20.4210983,-41.0815283
21648,-20.2918967,-40.3459533
30376,-23.5885836,-46.6153391
36375,-23.7109819,-46.5166365
43576,-22.8066707,-47.2735223
42189,-19.7772788,-43.9374983
41550,-23.5274262,-46.6751626
24361,-20.1964442,-40.2484527
15936,-20.2961863,-40.2942797
19600,-3.84128,-38.5134996
41090,-20.3154355,-40.3553719
36144,-20.3847194,-40.3306632
25026,-20.3090308,-40.3697307
44011,-20.2696351,-40.3194867
29034,-21.161136,-47.8105338
41991,-23.5056933,-46.7653267
33257,-20.2149069,-40.2204572
42555,-22.7420249,-43.4690131
42048,-23.5251312,-46.6992744
44108,-23.4768221,-46.6833845
42108,-8.0864217,-34.895604
43609,-5.8565036,-35.2330755
15334,-19.9369211,-43.9254561
35614,-23.5966633,-46.6846683
43110,-23.5333301,-46.3507804
35826,-20.3777167,-40.3158444
41402,-21.1540992,-47.8067456
30604,-19.9472224,-43.9847826
37376,-22.7209609,-43.4515339
1607,-20.2747449,-40.2939137
4848,-20.3395415,-40.3585158
41440,-20.299881,-40.3638442
43250,-22.9043058,-47.2469255
36204,-19.9274553,-43.9462859
41097,-23.5674129,-46.5768829
42553,-22.7580483,-47.3645262
40956,-23.6583715,-46.7554978
42767,-23.7210164,-46.6969858
23083,-20.3456196,-40.3987506
29847,-20.2190037,-40.2519132
34070,-20.2981253,-40.300576
34567,-22.9759,-47.1689033
22998,-23.6632879,-46.65934
6104,-20.19918,-40.2555783
28391,-23.6122765,-46.6581314
15500,-22.8562796,-43.2450203
20341,-22.9042186,-47.0522516
43187,-8.0031762,-34.897919
9199,-20.2805689,-40.3904458
34062,-20.4336567,-40.3524017
2633,-20.2059658,-40.2699928
41995,-23.626915,-46.789352
35496,-20.2547693,-40.2727621
